condition,frame_index,mode,observation_cos_mean,observation_cos_z1,observation_cos_z4,observation_mse_mean,observation_mse_z1,observation_mse_z4,position_bin,semantic_cos_mean,semantic_cos_z1,semantic_cos_z4,semantic_mse_mean,semantic_mse_z1,semantic_mse_z4,sequence
Blur-Mid,35,continuous,0.9981667995452881,0.9988948702812195,0.9974387288093567,0.00045392756874207407,0.0004560073430184275,0.00045184779446572065,32-63,0.949812263250351,0.9768310785293579,0.922793447971344,0.008102137595415115,0.006587166339159012,0.009617108851671219,0014
Blur-Mid,35,reset8,0.9981667995452881,0.9988948702812195,0.9974387288093567,0.00045392756874207407,0.0004560073430184275,0.00045184779446572065,32-63,0.9664488434791565,0.9840526580810547,0.9488450288772583,0.0054303880315274,0.004522131755948067,0.006338644307106733,0014
Blur-Mid,36,continuous,0.9981588125228882,0.9988911747932434,0.997426450252533,0.0004549447912722826,0.00045297041651792824,0.00045691916602663696,32-63,0.9496799409389496,0.9766600728034973,0.9226998090744019,0.008120468817651272,0.006634402088820934,0.00960653554648161,0014
Blur-Mid,36,reset8,0.9981588125228882,0.9988911747932434,0.997426450252533,0.0004549447912722826,0.00045297041651792824,0.00045691916602663696,32-63,0.9647122919559479,0.9837079644203186,0.9457166194915771,0.005659146932885051,0.0046126046217978,0.0067056892439723015,0014
Blur-Mid,37,continuous,0.9981876015663147,0.9988940954208374,0.997481107711792,0.00045014436182100326,0.00045345869148150086,0.00044683003216050565,32-63,0.9494659006595612,0.9765070080757141,0.9224247932434082,0.008155724266543984,0.006676959339529276,0.009634489193558693,0014
Blur-Mid,37,reset8,0.9981876015663147,0.9988940954208374,0.997481107711792,0.00045014436182100326,0.00045345869148150086,0.00044683003216050565,32-63,0.9632344245910645,0.9833736419677734,0.9430952072143555,0.0058630460407584906,0.004701606463640928,0.007024485617876053,0014
Blur-Mid,38,continuous,0.9983266592025757,0.9988918304443359,0.9977614879608154,0.00041240311111323535,0.0004527393321041018,0.00037206689012236893,32-63,0.9494351446628571,0.9764207005500793,0.9224495887756348,0.008192057954147458,0.006703427527099848,0.009680688381195068,0014
Blur-Mid,38,reset8,0.9983266592025757,0.9988918304443359,0.9977614879608154,0.00041240311111323535,0.0004527393321041018,0.00037206689012236893,32-63,0.9621273875236511,0.9831063747406006,0.9411484003067017,0.006042008753865957,0.004776078276336193,0.0073079392313957214,0014
Blur-Mid,39,continuous,0.9983445107936859,0.9988999366760254,0.9977890849113464,0.0004101406811969355,0.00044892349978908896,0.000371357862604782,32-63,0.9492573142051697,0.97629314661026,0.9222214818000793,0.008214809698984027,0.006739023607224226,0.009690595790743828,0014
Blur-Mid,39,reset8,0.9983445107936859,0.9988999366760254,0.9977890849113464,0.0004101406811969355,0.00044892349978908896,0.000371357862604782,32-63,0.9610455334186554,0.9827906489372253,0.9393004179000854,0.006193631328642368,0.004861787427216768,0.007525475230067968,0014
Blur-Mid,40,continuous,0.9984539747238159,0.9988957047462463,0.9980122447013855,0.0003939784655813128,0.00044684778549708426,0.0003411091456655413,32-63,0.9493567049503326,0.9761936068534851,0.9225198030471802,0.00820999382995069,0.006763139273971319,0.009656848385930061,0014
Blur-Mid,40,reset8,0.9984539747238159,0.9988957047462463,0.9980122447013855,0.0003939784655813128,0.00044684778549708426,0.0003411091456655413,32-63,0.9602832794189453,0.9825053215026855,0.9380612373352051,0.006308677140623331,0.004936233628541231,0.007681120652705431,0014
Blur-Mid,41,continuous,0.998532772064209,0.998899519443512,0.998166024684906,0.0003679217043099925,0.0004479570488911122,0.0002878863597288728,32-63,0.9493483006954193,0.9760437607765198,0.9226528406143188,0.00827659317292273,0.0068107410334050655,0.009742445312440395,0014
Blur-Mid,41,reset8,0.998532772064209,0.998899519443512,0.998166024684906,0.0003679217043099925,0.0004479570488911122,0.0002878863597288728,32-63,0.9721938669681549,0.9842042326927185,0.9601835012435913,0.0047512182500213385,0.004480348434299231,0.005022088065743446,0014
Blur-Mid,42,continuous,0.9985995590686798,0.9988966584205627,0.9983024597167969,0.00037842926394660026,0.00045257090823724866,0.00030428761965595186,32-63,0.9490325450897217,0.9759137630462646,0.9221513271331787,0.008281609741970897,0.00685186916962266,0.009711350314319134,0014
Blur-Mid,42,reset8,0.9985995590686798,0.9988966584205627,0.9983024597167969,0.00037842926394660026,0.00045257090823724866,0.00030428761965595186,32-63,0.9694382846355438,0.9845319390296936,0.954344630241394,0.005032690707594156,0.004386876709759235,0.005678504705429077,0014
Blur-Mid,43,continuous,0.9985950887203217,0.9988918304443359,0.9982983469963074,0.00038060043880250305,0.0004537452186923474,0.0003074556589126587,32-63,0.9490219354629517,0.9757586121559143,0.922285258769989,0.008314257487654686,0.006898345425724983,0.009730169549584389,0014
Blur-Mid,43,reset8,0.9985950887203217,0.9988918304443359,0.9982983469963074,0.00038060043880250305,0.0004537452186923474,0.0003074556589126587,32-63,0.9665654301643372,0.9838618636131287,0.9492689967155457,0.005448606098070741,0.004570698365569115,0.006326513830572367,0014
Blur-Mid,44,continuous,0.998583048582077,0.9988880753517151,0.998278021812439,0.0003808517212746665,0.00045689375838264823,0.00030480968416668475,32-63,0.9491994678974152,0.9756472110748291,0.9227517247200012,0.008305074879899621,0.006929995957762003,0.009680153802037239,0014
Blur-Mid,44,reset8,0.998583048582077,0.9988880753517151,0.998278021812439,0.0003808517212746665,0.00045689375838264823,0.00030480968416668475,32-63,0.9650474190711975,0.9835456013679504,0.9465492367744446,0.005659583257511258,0.004654875490814447,0.006664291024208069,0014
Blur-Mid,45,continuous,0.9985623955726624,0.998868465423584,0.9982563257217407,0.00037769260234199464,0.0004669605696108192,0.00028842463507317007,32-63,0.9487346112728119,0.9755241870880127,0.9219450354576111,0.008397316792979836,0.006969029549509287,0.009825604036450386,0014
Blur-Mid,45,reset8,0.9985623955726624,0.998868465423584,0.9982563257217407,0.00037769260234199464,0.0004669605696108192,0.00028842463507317007,32-63,0.9632955491542816,0.9832082390785217,0.9433828592300415,0.005924283992499113,0.004750218242406845,0.007098349742591381,0014
Blur-Mid,46,continuous,0.9985162615776062,0.9988650679588318,0.9981674551963806,0.00039443455170840025,0.00046971451956778765,0.00031915458384901285,32-63,0.9484973847866058,0.975422203540802,0.9215725660324097,0.008420704631134868,0.007002994883805513,0.009838414378464222,0014
Blur-Mid,46,reset8,0.9985162615776062,0.9988650679588318,0.9981674551963806,0.00039443455170840025,0.00046971451956778765,0.00031915458384901285,32-63,0.9619252979755402,0.9828952550888062,0.9409553408622742,0.00610578409396112,0.0048404354602098465,0.007371132727712393,0014
Blur-Mid,47,continuous,0.9985681176185608,0.9988499283790588,0.9982863068580627,0.000389947512303479,0.00047858370817266405,0.000301311316434294,32-63,0.9484577476978302,0.9753003120422363,0.9216151833534241,0.008432342205196619,0.0070393504574894905,0.009825333952903748,0014
Blur-Mid,47,reset8,0.9985681176185608,0.9988499283790588,0.9982863068580627,0.000389947512303479,0.00047858370817266405,0.000301311316434294,32-63,0.9608792066574097,0.9825577139854431,0.9392006993293762,0.006257243687286973,0.004935096018016338,0.007579391356557608,0014
Blur-Mid,48,continuous,0.9986134171485901,0.9988602995872498,0.9983665347099304,0.0003682910610223189,0.00047647510655224323,0.00026010701549239457,32-63,0.9487374424934387,0.9751788973808289,0.9222959876060486,0.008439586032181978,0.0070711299777030945,0.009808042086660862,0014
Blur-Mid,48,reset8,0.9986134171485901,0.9988602995872498,0.9983665347099304,0.0003682910610223189,0.00047647510655224323,0.00026010701549239457,32-63,0.9603011906147003,0.9822248220443726,0.9383775591850281,0.006386492634192109,0.005024514626711607,0.007748470641672611,0014
Blur-Mid,49,continuous,0.9986216425895691,0.9988822937011719,0.9983609914779663,0.00036426360020413995,0.00046267284778878093,0.00026585435261949897,32-63,0.9482325613498688,0.9750810265541077,0.9213840961456299,0.00850706547498703,0.00709687452763319,0.00991725642234087,0014
Blur-Mid,49,reset8,0.9986216425895691,0.9988822937011719,0.9983609914779663,0.00036426360020413995,0.00046267284778878093,0.00026585435261949897,32-63,0.9716580212116241,0.9839538335800171,0.9593622088432312,0.004843436414375901,0.004553025122731924,0.005133847706019878,0014
Blur-Mid,50,continuous,0.9986138343811035,0.9988288283348083,0.9983988404273987,0.00037925779179204255,0.0004959740908816457,0.00026254149270243943,32-63,0.9484642446041107,0.9749932289123535,0.9219352602958679,0.008511807769536972,0.007138054817914963,0.009885560721158981,0014
Blur-Mid,50,reset8,0.9986138343811035,0.9988288283348083,0.9983988404273987,0.00037925779179204255,0.0004959740908816457,0.00026254149270243943,32-63,0.9693188071250916,0.9843065738677979,0.9543310403823853,0.005123603623360395,0.004464456345885992,0.005782750900834799,0014
Blur-Mid,51,continuous,0.998582124710083,0.9988420009613037,0.9983222484588623,0.00038637105899397284,0.0004897372564300895,0.0002830048615578562,32-63,0.9484196603298187,0.9748145341873169,0.9220247864723206,0.008514887187629938,0.007185124792158604,0.009844649583101273,0014
Blur-Mid,51,reset8,0.998582124710083,0.9988420009613037,0.9983222484588623,0.00038637105899397284,0.0004897372564300895,0.0002830048615578562,32-63,0.9664245545864105,0.9835947751998901,0.9492543339729309,0.0055200329516083,0.0046548121608793736,0.006385253742337227,0014
Blur-Mid,52,continuous,0.9986649751663208,0.9988623261451721,0.9984676241874695,0.00036406384606380016,0.0004774868721142411,0.0002506408200133592,32-63,0.948414146900177,0.9748092293739319,0.9220190644264221,0.008540765149518847,0.007184952963143587,0.009896577335894108,0014
Blur-Mid,52,reset8,0.9986649751663208,0.9988623261451721,0.9984676241874695,0.00036406384606380016,0.0004774868721142411,0.0002506408200133592,32-63,0.9648138284683228,0.9833701848983765,0.946257472038269,0.005756817292422056,0.0047112819738686085,0.006802352610975504,0014
Blur-Mid,53,continuous,0.9986335337162018,0.9988699555397034,0.9983971118927002,0.0003702239628182724,0.00047458993503823876,0.00026585799059830606,32-63,0.9484407007694244,0.9747695326805115,0.9221118688583374,0.008558779722079635,0.007196967024356127,0.009920592419803143,0014
Blur-Mid,53,reset8,0.9986335337162018,0.9988699555397034,0.9983971118927002,0.0003702239628182724,0.00047458993503823876,0.00026585799059830606,32-63,0.9634831547737122,0.9831113815307617,0.9438549280166626,0.005956165725365281,0.00478120194748044,0.007131129503250122,0014
Blur-Mid,54,continuous,0.9986213147640228,0.9988717436790466,0.998370885848999,0.0003680888476083055,0.00047423833166249096,0.00026193936355412006,32-63,0.9485034942626953,0.9746814966201782,0.9223254919052124,0.008535873843356967,0.007222767453640699,0.009848980233073235,0014
Blur-Mid,54,reset8,0.9986213147640228,0.9988717436790466,0.998370885848999,0.0003680888476083055,0.00047423833166249096,0.00026193936355412006,32-63,0.9623908400535583,0.98279869556427,0.9419829845428467,0.006093486212193966,0.004867534153163433,0.007319438271224499,0014
Blur-Mid,55,continuous,0.9986502826213837,0.9988722205162048,0.9984283447265625,0.00036157065187580884,0.0004739432770293206,0.00024919802672229707,32-63,0.9483707547187805,0.9746828079223633,0.9220587015151978,0.008541020331904292,0.007220859173685312,0.009861181490123272,0014
Blur-Mid,55,reset8,0.9986502826213837,0.9988722205162048,0.9984283447265625,0.00036157065187580884,0.0004739432770293206,0.00024919802672229707,32-63,0.9613763988018036,0.9825679659843445,0.9401848316192627,0.006235536886379123,0.004929074551910162,0.0075419992208480835,0014
Blur-Mid,56,continuous,0.9986286461353302,0.9988555908203125,0.9984017014503479,0.0003676113410620019,0.00048501428682357073,0.00025020839530043304,32-63,0.9483288824558258,0.9746357202529907,0.9220220446586609,0.008548997808247805,0.007238805294036865,0.009859190322458744,0014
Blur-Mid,56,reset8,0.9986286461353302,0.9988555908203125,0.9984017014503479,0.0003676113410620019,0.00048501428682357073,0.00025020839530043304,32-63,0.9604180157184601,0.9822881817817688,0.9385478496551514,0.006375825731083751,0.005011870060116053,0.007739781402051449,0014
Blur-Mid,57,continuous,0.9986002147197723,0.9988519549369812,0.9983484745025635,0.00037051345861982554,0.00048741730279289186,0.0002536096144467592,32-63,0.948217123746872,0.9745187759399414,0.9219154715538025,0.008566731354221702,0.00727441580966115,0.009859046898782253,0014
Blur-Mid,57,reset8,0.9986002147197723,0.9988519549369812,0.9983484745025635,0.00037051345861982554,0.00048741730279289186,0.0002536096144467592,32-63,0.9720927774906158,0.9840158820152283,0.9601696729660034,0.004791782237589359,0.004545416682958603,0.005038147792220116,0014
Blur-Mid,58,continuous,0.9985958933830261,0.9988423585891724,0.9983494281768799,0.0003781685809371993,0.000490679987706244,0.0002656571741681546,32-63,0.9480104148387909,0.9744055271148682,0.9216153025627136,0.008573436876758933,0.007311732042580843,0.009835141710937023,0014
Blur-Mid,58,reset8,0.9985958933830261,0.9988423585891724,0.9983494281768799,0.0003781685809371993,0.000490679987706244,0.0002656571741681546,32-63,0.9694361984729767,0.9843108654022217,0.9545615315437317,0.00507770455442369,0.004461686592549086,0.005693722516298294,0014
Blur-Mid,59,continuous,0.9985531270503998,0.998845636844635,0.9982606172561646,0.0003990770783275366,0.0004880396299995482,0.00031011452665552497,32-63,0.9478106796741486,0.9742787480354309,0.9213426113128662,0.008589371107518673,0.007346983067691326,0.00983175914734602,0014
Blur-Mid,59,reset8,0.9985531270503998,0.998845636844635,0.9982606172561646,0.0003990770783275366,0.0004880396299995482,0.00031011452665552497,32-63,0.9663763046264648,0.9836377501487732,0.9491148591041565,0.0054903579875826836,0.00464351661503315,0.006337199360132217,0014
Blur-Mid,60,continuous,0.9984649121761322,0.9988639950752258,0.9980658292770386,0.0004211233608657494,0.00047447532415390015,0.0003677713975775987,32-63,0.9476398825645447,0.9741647243499756,0.9211150407791138,0.008603512542322278,0.007373165804892778,0.009833859279751778,0014
Blur-Mid,60,reset8,0.9984649121761322,0.9988639950752258,0.9980658292770386,0.0004211233608657494,0.00047447532415390015,0.0003677713975775987,32-63,0.9644526839256287,0.9832866191864014,0.945618748664856,0.0057320361956954,0.004731253255158663,0.006732819136232138,0014
Blur-Mid,61,continuous,0.9984526634216309,0.9988920092582703,0.9980133175849915,0.00042837423097807914,0.0004603014385793358,0.00039644702337682247,32-63,0.9475015699863434,0.9741422533988953,0.9208608865737915,0.00861784117296338,0.007375145331025124,0.009860537014901638,0014
Blur-Mid,61,reset8,0.9984526634216309,0.9988920092582703,0.9980133175849915,0.00042837423097807914,0.0004603014385793358,0.00039644702337682247,32-63,0.9629605710506439,0.9830104112625122,0.9429107308387756,0.005931788822636008,0.0048014502972364426,0.007062127348035574,0014
Blur-Mid,62,continuous,0.9985471069812775,0.9988875389099121,0.9982066750526428,0.00042278940964024514,0.00046674645273014903,0.00037883236655034125,32-63,0.9473560452461243,0.9741511344909668,0.9205609560012817,0.00861922511830926,0.007375435903668404,0.009863014332950115,0014
Blur-Mid,62,reset8,0.9985471069812775,0.9988875389099121,0.9982066750526428,0.00042278940964024514,0.00046674645273014903,0.00037883236655034125,32-63,0.9616251289844513,0.9827601313591003,0.9404901266098022,0.006098608020693064,0.004871269688010216,0.007325946353375912,0014
Blur-Mid,63,continuous,0.9984568357467651,0.9989016056060791,0.9980120658874512,0.0004350563103798777,0.0004607677401509136,0.0004093448806088418,32-63,0.9474571943283081,0.9741256833076477,0.9207887053489685,0.008574417093768716,0.007375151384621859,0.009773682802915573,0014
Blur-Mid,63,reset8,0.9984568357467651,0.9989016056060791,0.9980120658874512,0.0004350563103798777,0.0004607677401509136,0.0004093448806088418,32-63,0.9607935845851898,0.9824928045272827,0.9390943646430969,0.006196342874318361,0.0049385628663003445,0.007454122882336378,0014
Blur-Mid,64,continuous,0.9983903169631958,0.9989126324653625,0.997868001461029,0.00045204196067061275,0.0004572008328977972,0.0004468830884434283,64-127,0.947342574596405,0.9740983843803406,0.9205867648124695,0.008579348213970661,0.007385517470538616,0.009773178957402706,0014
Blur-Mid,64,reset8,0.9983903169631958,0.9989126324653625,0.997868001461029,0.00045204196067061275,0.0004572008328977972,0.0004468830884434283,64-127,0.9597930312156677,0.9822366833686829,0.9373493790626526,0.006329734111204743,0.005011602304875851,0.007647865917533636,0014
